Response	Feature_ID	quantitative_sorting_score	visualization_score	baseline_score
Panobinostat	ENSG00000183837	1325.0	0.07015313	
Panobinostat	ENSG00000184584	1324.0	0.07010014	
Panobinostat	ENSG00000184481	1323.0	0.07004716	
Panobinostat	ENSG00000184486	1322.0	0.06999417	
Panobinostat	ENSG00000184500	1321.0	0.06994119	
Panobinostat	ENSG00000184502	1320.0	0.0698882	
Panobinostat	ENSG00000184508	1319.0	0.06983521	
Panobinostat	ENSG00000184515	1318.0	0.06978223	
Panobinostat	ENSG00000184517	1317.0	0.06972924	
Panobinostat	ENSG00000184524	1316.0	0.06967626	
Panobinostat	ENSG00000184530	1315.0	0.06962327	
Panobinostat	ENSG00000184544	1314.0	0.06957029	
Panobinostat	ENSG00000184545	1313.0	0.0695173	
Panobinostat	ENSG00000184557	1312.0	0.06946431	
Panobinostat	ENSG00000184560	1311.0	0.06941133	
Panobinostat	ENSG00000184564	1310.0	0.06935834	
Panobinostat	ENSG00000184574	1309.0	0.06930536	
Panobinostat	ENSG00000184470	1308.0	0.06925237	
Panobinostat	ENSG00000184465	1307.0	0.06919939	
Panobinostat	ENSG00000184459	1306.0	0.0691464	
Panobinostat	ENSG00000184388	1305.0	0.06909341	
Panobinostat	ENSG00000184363	1304.0	0.06904043	
Panobinostat	ENSG00000184368	1303.0	0.06898744	
Panobinostat	ENSG00000184371	1302.0	0.06893446	
Panobinostat	ENSG00000184374	1301.0	0.06888147	
Panobinostat	ENSG00000184381	1300.0	0.06882849	
Panobinostat	ENSG00000184384	1299.0	0.0687755	
Panobinostat	ENSG00000184402	1298.0	0.06872251	
Panobinostat	ENSG00000184451	1297.0	0.06866953	
Panobinostat	ENSG00000184408	1296.0	0.06861654	
Panobinostat	ENSG00000184428	1295.0	0.06856356	
Panobinostat	ENSG00000184432	1294.0	0.06851057	
Panobinostat	ENSG00000184434	1293.0	0.06845758	
Panobinostat	ENSG00000184436	1292.0	0.0684046	
Panobinostat	ENSG00000184445	1291.0	0.06835161	
Panobinostat	ENSG00000184575	1290.0	0.06829863	
Panobinostat	ENSG00000184588	1289.0	0.06824564	
Panobinostat	ENSG00000183840	1288.0	0.06819266	
Panobinostat	ENSG00000184601	1287.0	0.06813967	
Panobinostat	ENSG00000184735	1286.0	0.06808668	
Panobinostat	ENSG00000184743	1285.0	0.0680337	
Panobinostat	ENSG00000184752	1284.0	0.06798071	
Panobinostat	ENSG00000184786	1283.0	0.06792773	
Panobinostat	ENSG00000184787	1282.0	0.06787474	
Panobinostat	ENSG00000184792	1281.0	0.06782176	
Panobinostat	ENSG00000184811	1280.0	0.06776877	
Panobinostat	ENSG00000184828	1279.0	0.06771578	
Panobinostat	ENSG00000184831	1278.0	0.0676628	
Panobinostat	ENSG00000184838	1277.0	0.06760981	
Panobinostat	ENSG00000184840	1276.0	0.06755683	
Panobinostat	ENSG00000184845	1275.0	0.06750384	
Panobinostat	ENSG00000184856	1274.0	0.06745086	
Panobinostat	ENSG00000184857	1273.0	0.06739787	
Panobinostat	ENSG00000184860	1272.0	0.06734488	
Panobinostat	ENSG00000184731	1271.0	0.0672919	
Panobinostat	ENSG00000184730	1270.0	0.06723891	
Panobinostat	ENSG00000184719	1269.0	0.06718593	
Panobinostat	ENSG00000184647	1268.0	0.06713294	
Panobinostat	ENSG00000184602	1267.0	0.06707996	
Panobinostat	ENSG00000184611	1266.0	0.06702697	
Panobinostat	ENSG00000184613	1265.0	0.06697398	
Panobinostat	ENSG00000184619	1264.0	0.066921	
Panobinostat	ENSG00000184634	1263.0	0.06686801	
Panobinostat	ENSG00000184635	1262.0	0.06681503	
Panobinostat	ENSG00000184650	1261.0	0.06676204	
Panobinostat	ENSG00000184708	1260.0	0.06670906	
Panobinostat	ENSG00000184661	1259.0	0.06665607	
Panobinostat	ENSG00000184672	1258.0	0.06660308	
Panobinostat	ENSG00000184677	1257.0	0.0665501	
Panobinostat	ENSG00000184678	1256.0	0.06649711	
Panobinostat	ENSG00000184697	1255.0	0.06644413	
Panobinostat	ENSG00000184698	1254.0	0.06639114	
Panobinostat	ENSG00000184357	1253.0	0.06633816	
Panobinostat	ENSG00000184349	1252.0	0.06628517	
Panobinostat	ENSG00000184347	1251.0	0.06623218	
Panobinostat	ENSG00000184345	1250.0	0.0661792	
Panobinostat	ENSG00000183979	1249.0	0.06612621	
Panobinostat	ENSG00000184005	1248.0	0.06607323	
Panobinostat	ENSG00000184007	1247.0	0.06602024	
Panobinostat	ENSG00000184009	1246.0	0.06596725	
Panobinostat	ENSG00000184012	1245.0	0.06591427	
Panobinostat	ENSG00000184014	1244.0	0.06586128	
Panobinostat	ENSG00000184029	1243.0	0.0658083	
Panobinostat	ENSG00000184047	1242.0	0.06575531	
Panobinostat	ENSG00000184056	1241.0	0.06570233	
Panobinostat	ENSG00000184060	1240.0	0.06564934	
Panobinostat	ENSG00000184076	1239.0	0.06559635	
Panobinostat	ENSG00000184083	1238.0	0.06554337	
Panobinostat	ENSG00000184108	1237.0	0.06549038	
Panobinostat	ENSG00000184113	1236.0	0.0654374	
Panobinostat	ENSG00000184117	1235.0	0.06538441	
Panobinostat	ENSG00000183977	1234.0	0.06533143	
Panobinostat	ENSG00000183971	1233.0	0.06527844	
Panobinostat	ENSG00000183963	1232.0	0.06522545	
Panobinostat	ENSG00000183878	1231.0	0.06517247	
Panobinostat	ENSG00000183844	1230.0	0.06511948	
Panobinostat	ENSG00000183853	1229.0	0.0650665	
Panobinostat	ENSG00000183856	1228.0	0.06501351	
Panobinostat	ENSG00000183864	1227.0	0.06496053	
Panobinostat	ENSG00000183873	1226.0	0.06490754	
Panobinostat	ENSG00000183876	1225.0	0.06485455	
Panobinostat	ENSG00000183888	1224.0	0.06480157	
Panobinostat	ENSG00000183960	1223.0	0.06474858	
Panobinostat	ENSG00000183891	1222.0	0.0646956	
Panobinostat	ENSG00000183908	1221.0	0.06464261	
Panobinostat	ENSG00000183914	1220.0	0.06458963	
Panobinostat	ENSG00000183935	1219.0	0.06453664	
Panobinostat	ENSG00000183943	1218.0	0.06448365	
Panobinostat	ENSG00000183955	1217.0	0.06443067	
Panobinostat	ENSG00000184144	1216.0	0.06437768	
Panobinostat	ENSG00000184148	1215.0	0.0643247	
Panobinostat	ENSG00000184154	1214.0	0.06427171	
Panobinostat	ENSG00000184292	1213.0	0.06421873	
Panobinostat	ENSG00000184254	1212.0	0.06416574	
Panobinostat	ENSG00000184258	1211.0	0.06411275	
Panobinostat	ENSG00000184261	1210.0	0.06405977	
Panobinostat	ENSG00000184271	1209.0	0.06400678	
Panobinostat	ENSG00000184277	1208.0	0.0639538	
Panobinostat	ENSG00000184281	1207.0	0.06390081	
Panobinostat	ENSG00000184293	1206.0	0.06384782	
Panobinostat	ENSG00000184226	1205.0	0.06379484	
Panobinostat	ENSG00000184302	1204.0	0.06374185	
Panobinostat	ENSG00000184304	1203.0	0.06368887	
Panobinostat	ENSG00000184307	1202.0	0.06363588	
Panobinostat	ENSG00000184330	1201.0	0.0635829	
Panobinostat	ENSG00000184343	1200.0	0.06352991	
Panobinostat	ENSG00000184344	1199.0	0.06347692	
Panobinostat	ENSG00000184232	1198.0	0.06342394	
Panobinostat	ENSG00000184221	1197.0	0.06337095	
Panobinostat	ENSG00000184156	1196.0	0.06331797	
Panobinostat	ENSG00000184182	1195.0	0.06326498	
Panobinostat	ENSG00000184160	1194.0	0.063212	
Panobinostat	ENSG00000184162	1193.0	0.06315901	
Panobinostat	ENSG00000184163	1192.0	0.06310602	
Panobinostat	ENSG00000184164	1191.0	0.06305304	
Panobinostat	ENSG00000184166	1190.0	0.06300005	
Panobinostat	ENSG00000184178	1189.0	0.06294707	
Panobinostat	ENSG00000184185	1188.0	0.06289408	
Panobinostat	ENSG00000184216	1187.0	0.0628411	
Panobinostat	ENSG00000184194	1186.0	0.06278811	
Panobinostat	ENSG00000184203	1185.0	0.06273512	
Panobinostat	ENSG00000184205	1184.0	0.06268214	
Panobinostat	ENSG00000184207	1183.0	0.06262915	
Panobinostat	ENSG00000184208	1182.0	0.06257617	
Panobinostat	ENSG00000184209	1181.0	0.06252318	
Panobinostat	ENSG00000178209	1180.0	0.0624702	
Panobinostat	ENSG00000178202	1179.0	0.06241721	
Panobinostat	ENSG00000178201	1178.0	0.06236422	
Panobinostat	ENSG00000172551	1177.0	0.06231124	
Panobinostat	ENSG00000172466	1176.0	0.06225825	
Panobinostat	ENSG00000172469	1175.0	0.06220527	
Panobinostat	ENSG00000172476	1174.0	0.06215228	
Panobinostat	ENSG00000172478	1173.0	0.0620993	
Panobinostat	ENSG00000172482	1172.0	0.06204631	
Panobinostat	ENSG00000172493	1171.0	0.06199332	
Panobinostat	ENSG00000172497	1170.0	0.06194034	
Panobinostat	ENSG00000172500	1169.0	0.06188735	
Panobinostat	ENSG00000172508	1168.0	0.06183437	
Panobinostat	ENSG00000172524	1167.0	0.06178138	
Panobinostat	ENSG00000172530	1166.0	0.0617284	
Panobinostat	ENSG00000172531	1165.0	0.06167541	
Panobinostat	ENSG00000172534	1164.0	0.06162242	
Panobinostat	ENSG00000172538	1163.0	0.06156944	
Panobinostat	ENSG00000172543	1162.0	0.06151645	
Panobinostat	ENSG00000172465	1161.0	0.06146347	
Panobinostat	ENSG00000172461	1160.0	0.06141048	
Panobinostat	ENSG00000172460	1159.0	0.06135749	
Panobinostat	ENSG00000172404	1158.0	0.06130451	
Panobinostat	ENSG00000172367	1157.0	0.06125152	
Panobinostat	ENSG00000172375	1156.0	0.06119854	
Panobinostat	ENSG00000172379	1155.0	0.06114555	
Panobinostat	ENSG00000172380	1154.0	0.06109257	
Panobinostat	ENSG00000172382	1153.0	0.06103958	
Panobinostat	ENSG00000172403	1152.0	0.06098659	
Panobinostat	ENSG00000172409	1151.0	0.06093361	
Panobinostat	ENSG00000172458	1150.0	0.06088062	
Panobinostat	ENSG00000172410	1149.0	0.06082764	
Panobinostat	ENSG00000172425	1148.0	0.06077465	
Panobinostat	ENSG00000172426	1147.0	0.06072167	
Panobinostat	ENSG00000172428	1146.0	0.06066868	
Panobinostat	ENSG00000172432	1145.0	0.06061569	
Panobinostat	ENSG00000172456	1144.0	0.06056271	
Panobinostat	ENSG00000172548	1143.0	0.06050972	
Panobinostat	ENSG00000172568	1142.0	0.06045674	
Panobinostat	ENSG00000172354	1141.0	0.06040375	
Panobinostat	ENSG00000172572	1140.0	0.06035077	
Panobinostat	ENSG00000172728	1139.0	0.06029778	
Panobinostat	ENSG00000172731	1138.0	0.06024479	
Panobinostat	ENSG00000172732	1137.0	0.06019181	
Panobinostat	ENSG00000172733	1136.0	0.06013882	
Panobinostat	ENSG00000172738	1135.0	0.06008584	
Panobinostat	ENSG00000172748	1134.0	0.06003285	
Panobinostat	ENSG00000172752	1133.0	0.05997987	
Panobinostat	ENSG00000172757	1132.0	0.05992688	
Panobinostat	ENSG00000172765	1131.0	0.05987389	
Panobinostat	ENSG00000172766	1130.0	0.05982091	
Panobinostat	ENSG00000172775	1129.0	0.05976792	
Panobinostat	ENSG00000172789	1128.0	0.05971494	
Panobinostat	ENSG00000172794	1127.0	0.05966195	
Panobinostat	ENSG00000172795	1126.0	0.05960897	
Panobinostat	ENSG00000172803	1125.0	0.05955598	
Panobinostat	ENSG00000172725	1124.0	0.05950299	
Panobinostat	ENSG00000172724	1123.0	0.05945001	
Panobinostat	ENSG00000172717	1122.0	0.05939702	
Panobinostat	ENSG00000172613	1121.0	0.05934404	
Panobinostat	ENSG00000172575	1120.0	0.05929105	
Panobinostat	ENSG00000172578	1119.0	0.05923806	
Panobinostat	ENSG00000172586	1118.0	0.05918508	
Panobinostat	ENSG00000172590	1117.0	0.05913209	
Panobinostat	ENSG00000172594	1116.0	0.05907911	
Panobinostat	ENSG00000172602	1115.0	0.05902612	
Panobinostat	ENSG00000172638	1114.0	0.05897314	
Panobinostat	ENSG00000172716	1113.0	0.05892015	
Panobinostat	ENSG00000172663	1112.0	0.05886716	
Panobinostat	ENSG00000172667	1111.0	0.05881418	
Panobinostat	ENSG00000172671	1110.0	0.05876119	
Panobinostat	ENSG00000172673	1109.0	0.05870821	
Panobinostat	ENSG00000172680	1108.0	0.05865522	
Panobinostat	ENSG00000172687	1107.0	0.05860224	
Panobinostat	ENSG00000172366	1106.0	0.05854925	
Panobinostat	ENSG00000172350	1105.0	0.05849626	
Panobinostat	ENSG00000171954	1104.0	0.05844328	
Panobinostat	ENSG00000172159	1103.0	0.05839029	
Panobinostat	ENSG00000172046	1102.0	0.05833731	
Panobinostat	ENSG00000172053	1101.0	0.05828432	
Panobinostat	ENSG00000172057	1100.0	0.05823134	
Panobinostat	ENSG00000172059	1099.0	0.05817835	
Panobinostat	ENSG00000172061	1098.0	0.05812536	
Panobinostat	ENSG00000172071	1097.0	0.05807238	
Panobinostat	ENSG00000172081	1096.0	0.05801939	
Panobinostat	ENSG00000172086	1095.0	0.05796641	
Panobinostat	ENSG00000172113	1094.0	0.05791342	
Panobinostat	ENSG00000172115	1093.0	0.05786044	
Panobinostat	ENSG00000172116	1092.0	0.05780745	
Panobinostat	ENSG00000172123	1091.0	0.05775446	
Panobinostat	ENSG00000172137	1090.0	0.05770148	
Panobinostat	ENSG00000172146	1089.0	0.05764849	
Panobinostat	ENSG00000172150	1088.0	0.05759551	
Panobinostat	ENSG00000172037	1087.0	0.05754252	
Panobinostat	ENSG00000172031	1086.0	0.05748954	
Panobinostat	ENSG00000172023	1085.0	0.05743655	
Panobinostat	ENSG00000171989	1084.0	0.05738356	
Panobinostat	ENSG00000171960	1083.0	0.05733058	
Panobinostat	ENSG00000171962	1082.0	0.05727759	
Panobinostat	ENSG00000171970	1081.0	0.05722461	
Panobinostat	ENSG00000171984	1080.0	0.05717162	
Panobinostat	ENSG00000171987	1079.0	0.05711864	
Panobinostat	ENSG00000171988	1078.0	0.05706565	
Panobinostat	ENSG00000171992	1077.0	0.05701266	
Panobinostat	ENSG00000172020	1076.0	0.05695968	
Panobinostat	ENSG00000172000	1075.0	0.05690669	
Panobinostat	ENSG00000172005	1074.0	0.05685371	
Panobinostat	ENSG00000172006	1073.0	0.05680072	
Panobinostat	ENSG00000172007	1072.0	0.05674773	
Panobinostat	ENSG00000172009	1071.0	0.05669475	
Panobinostat	ENSG00000172016	1070.0	0.05664176	
Panobinostat	ENSG00000172156	1069.0	0.05658878	
Panobinostat	ENSG00000172164	1068.0	0.05653579	
Panobinostat	ENSG00000172349	1067.0	0.05648281	
Panobinostat	ENSG00000172167	1066.0	0.05642982	
Panobinostat	ENSG00000172269	1065.0	0.05637683	
Panobinostat	ENSG00000172270	1064.0	0.05632385	
Panobinostat	ENSG00000172273	1063.0	0.05627086	
Panobinostat	ENSG00000172292	1062.0	0.05621788	
Panobinostat	ENSG00000172296	1061.0	0.05616489	
Panobinostat	ENSG00000172315	1060.0	0.05611191	
Panobinostat	ENSG00000172318	1059.0	0.05605892	
Panobinostat	ENSG00000172322	1058.0	0.05600593	
Panobinostat	ENSG00000172331	1057.0	0.05595295	
Panobinostat	ENSG00000172336	1056.0	0.05589996	
Panobinostat	ENSG00000172339	1055.0	0.05584698	
Panobinostat	ENSG00000172340	1054.0	0.05579399	
Panobinostat	ENSG00000172345	1053.0	0.05574101	
Panobinostat	ENSG00000172346	1052.0	0.05568802	
Panobinostat	ENSG00000172348	1051.0	0.05563503	
Panobinostat	ENSG00000172264	1050.0	0.05558205	
Panobinostat	ENSG00000172262	1049.0	0.05552906	
Panobinostat	ENSG00000172260	1048.0	0.05547608	
Panobinostat	ENSG00000172201	1047.0	0.05542309	
Panobinostat	ENSG00000172171	1046.0	0.05537011	
Panobinostat	ENSG00000172172	1045.0	0.05531712	
Panobinostat	ENSG00000172175	1044.0	0.05526413	
Panobinostat	ENSG00000172179	1043.0	0.05521115	
Panobinostat	ENSG00000172183	1042.0	0.05515816	
Panobinostat	ENSG00000172197	1041.0	0.05510518	
Panobinostat	ENSG00000172209	1040.0	0.05505219	
Panobinostat	ENSG00000172247	1039.0	0.05499921	
Panobinostat	ENSG00000172215	1038.0	0.05494622	
Panobinostat	ENSG00000172216	1037.0	0.05489323	
Panobinostat	ENSG00000172232	1036.0	0.05484025	
Panobinostat	ENSG00000172236	1035.0	0.05478726	
Panobinostat	ENSG00000172238	1034.0	0.05473428	
Panobinostat	ENSG00000172244	1033.0	0.05468129	
Panobinostat	ENSG00000172809	1032.0	0.0546283	
Panobinostat	ENSG00000172817	1031.0	0.05457532	
Panobinostat	ENSG00000172818	1030.0	0.05452233	
Panobinostat	ENSG00000173531	1029.0	0.05446935	
Panobinostat	ENSG00000173421	1028.0	0.05441636	
Panobinostat	ENSG00000173436	1027.0	0.05436338	
Panobinostat	ENSG00000173442	1026.0	0.05431039	
Panobinostat	ENSG00000173451	1025.0	0.0542574	
Panobinostat	ENSG00000173452	1024.0	0.05420442	
Panobinostat	ENSG00000173456	1023.0	0.05415143	
Panobinostat	ENSG00000173464	1022.0	0.05409845	
Panobinostat	ENSG00000173465	1021.0	0.05404546	
Panobinostat	ENSG00000173467	1020.0	0.05399248	
Panobinostat	ENSG00000173473	1019.0	0.05393949	
Panobinostat	ENSG00000173480	1018.0	0.0538865	
Panobinostat	ENSG00000173482	1017.0	0.05383352	
Panobinostat	ENSG00000173486	1016.0	0.05378053	
Panobinostat	ENSG00000173511	1015.0	0.05372755	
Panobinostat	ENSG00000173517	1014.0	0.05367456	
Panobinostat	ENSG00000173418	1013.0	0.05362158	
Panobinostat	ENSG00000173409	1012.0	0.05356859	
Panobinostat	ENSG00000173406	1011.0	0.0535156	
Panobinostat	ENSG00000173335	1010.0	0.05346262	
Panobinostat	ENSG00000173273	1009.0	0.05340963	
Panobinostat	ENSG00000173275	1008.0	0.05335665	
Panobinostat	ENSG00000173281	1007.0	0.05330366	
Panobinostat	ENSG00000173320	1006.0	0.05325068	
Panobinostat	ENSG00000173327	1005.0	0.05319769	
Panobinostat	ENSG00000173334	1004.0	0.0531447	
Panobinostat	ENSG00000173338	1003.0	0.05309172	
Panobinostat	ENSG00000173404	1002.0	0.05303873	
Panobinostat	ENSG00000173349	1001.0	0.05298575	
Panobinostat	ENSG00000173376	1000.0	0.05293276	
Panobinostat	ENSG00000173389	999.0	0.05287978	
Panobinostat	ENSG00000173391	998.0	0.05282679	
Panobinostat	ENSG00000173401	997.0	0.0527738	
Panobinostat	ENSG00000173402	996.0	0.05272082	
Panobinostat	ENSG00000173530	995.0	0.05266783	
Panobinostat	ENSG00000173535	994.0	0.05261485	
Panobinostat	ENSG00000172819	993.0	0.05256186	
Panobinostat	ENSG00000173540	992.0	0.05250888	
Panobinostat	ENSG00000173627	991.0	0.05245589	
Panobinostat	ENSG00000173638	990.0	0.0524029	
Panobinostat	ENSG00000173641	989.0	0.05234992	
Panobinostat	ENSG00000173653	988.0	0.05229693	
Panobinostat	ENSG00000173662	987.0	0.05224395	
Panobinostat	ENSG00000173674	986.0	0.05219096	
Panobinostat	ENSG00000173681	985.0	0.05213797	
Panobinostat	ENSG00000173692	984.0	0.05208499	
Panobinostat	ENSG00000173698	983.0	0.052032	
Panobinostat	ENSG00000173699	982.0	0.05197902	
Panobinostat	ENSG00000173702	981.0	0.05192603	
Panobinostat	ENSG00000173705	980.0	0.05187305	
Panobinostat	ENSG00000173706	979.0	0.05182006	
Panobinostat	ENSG00000173714	978.0	0.05176707	
Panobinostat	ENSG00000173715	977.0	0.05171409	
Panobinostat	ENSG00000173621	976.0	0.0516611	
Panobinostat	ENSG00000173614	975.0	0.05160812	
Panobinostat	ENSG00000173612	974.0	0.05155513	
Panobinostat	ENSG00000173572	973.0	0.05150215	
Panobinostat	ENSG00000173542	972.0	0.05144916	
Panobinostat	ENSG00000173545	971.0	0.05139617	
Panobinostat	ENSG00000173546	970.0	0.05134319	
Panobinostat	ENSG00000173548	969.0	0.0512902	
Panobinostat	ENSG00000173557	968.0	0.05123722	
Panobinostat	ENSG00000173567	967.0	0.05118423	
Panobinostat	ENSG00000173575	966.0	0.05113125	
Panobinostat	ENSG00000173611	965.0	0.05107826	
Panobinostat	ENSG00000173578	964.0	0.05102527	
Panobinostat	ENSG00000173581	963.0	0.05097229	
Panobinostat	ENSG00000173585	962.0	0.0509193	
Panobinostat	ENSG00000173597	961.0	0.05086632	
Panobinostat	ENSG00000173598	960.0	0.05081333	
Panobinostat	ENSG00000173599	959.0	0.05076035	
Panobinostat	ENSG00000173272	958.0	0.05070736	
Panobinostat	ENSG00000173269	957.0	0.05065437	
Panobinostat	ENSG00000173267	956.0	0.05060139	
Panobinostat	ENSG00000173264	955.0	0.0505484	
Panobinostat	ENSG00000172939	954.0	0.05049542	
Panobinostat	ENSG00000172940	953.0	0.05044243	
Panobinostat	ENSG00000172943	952.0	0.05038945	
Panobinostat	ENSG00000172954	951.0	0.05033646	
Panobinostat	ENSG00000172955	950.0	0.05028347	
Panobinostat	ENSG00000172969	949.0	0.05023049	
Panobinostat	ENSG00000172977	948.0	0.0501775	
Panobinostat	ENSG00000172985	947.0	0.05012452	
Panobinostat	ENSG00000172986	946.0	0.05007153	
Panobinostat	ENSG00000172987	945.0	0.05001855	
Panobinostat	ENSG00000172992	944.0	0.04996556	
Panobinostat	ENSG00000172995	943.0	0.04991257	
Panobinostat	ENSG00000173011	942.0	0.04985959	
Panobinostat	ENSG00000173013	941.0	0.0498066	
Panobinostat	ENSG00000173020	940.0	0.04975362	
Panobinostat	ENSG00000172935	939.0	0.04970063	
Panobinostat	ENSG00000172932	938.0	0.04964764	
Panobinostat	ENSG00000172927	937.0	0.04959466	
Panobinostat	ENSG00000172867	936.0	0.04954167	
Panobinostat	ENSG00000172824	935.0	0.04948869	
Panobinostat	ENSG00000172828	934.0	0.0494357	
Panobinostat	ENSG00000172830	933.0	0.04938272	
Panobinostat	ENSG00000172831	932.0	0.04932973	
Panobinostat	ENSG00000172840	931.0	0.04927674	
Panobinostat	ENSG00000172845	930.0	0.04922376	
Panobinostat	ENSG00000172869	929.0	0.04917077	
Panobinostat	ENSG00000172922	928.0	0.04911779	
Panobinostat	ENSG00000172888	927.0	0.0490648	
Panobinostat	ENSG00000172889	926.0	0.04901182	
Panobinostat	ENSG00000172890	925.0	0.04895883	
Panobinostat	ENSG00000172893	924.0	0.04890584	
Panobinostat	ENSG00000172901	923.0	0.04885286	
Panobinostat	ENSG00000172915	922.0	0.04879987	
Panobinostat	ENSG00000173039	921.0	0.04874689	
Panobinostat	ENSG00000173040	920.0	0.0486939	
Panobinostat	ENSG00000173041	919.0	0.04864092	
Panobinostat	ENSG00000173221	918.0	0.04858793	
Panobinostat	ENSG00000173208	917.0	0.04853494	
Panobinostat	ENSG00000173209	916.0	0.04848196	
Panobinostat	ENSG00000173210	915.0	0.04842897	
Panobinostat	ENSG00000173212	914.0	0.04837599	
Panobinostat	ENSG00000173214	913.0	0.048323	
Panobinostat	ENSG00000173218	912.0	0.04827002	
Panobinostat	ENSG00000173226	911.0	0.04821703	
Panobinostat	ENSG00000173198	910.0	0.04816404	
Panobinostat	ENSG00000173227	909.0	0.04811106	
Panobinostat	ENSG00000173230	908.0	0.04805807	
Panobinostat	ENSG00000173237	907.0	0.04800509	
Panobinostat	ENSG00000173253	906.0	0.0479521	
Panobinostat	ENSG00000173258	905.0	0.04789912	
Panobinostat	ENSG00000173261	904.0	0.04784613	
Panobinostat	ENSG00000173200	903.0	0.04779314	
Panobinostat	ENSG00000173193	902.0	0.04774016	
Panobinostat	ENSG00000173068	901.0	0.04768717	
Panobinostat	ENSG00000173120	900.0	0.04763419	
Panobinostat	ENSG00000173083	899.0	0.0475812	
Panobinostat	ENSG00000173085	898.0	0.04752821	
Panobinostat	ENSG00000173093	897.0	0.04747523	
Panobinostat	ENSG00000173110	896.0	0.04742224	
Panobinostat	ENSG00000173113	895.0	0.04736926	
Panobinostat	ENSG00000173114	894.0	0.04731627	
Panobinostat	ENSG00000173137	893.0	0.04726329	
Panobinostat	ENSG00000173175	892.0	0.0472103	
Panobinostat	ENSG00000173145	891.0	0.04715731	
Panobinostat	ENSG00000173153	890.0	0.04710433	
Panobinostat	ENSG00000173156	889.0	0.04705134	
Panobinostat	ENSG00000173157	888.0	0.04699836	
Panobinostat	ENSG00000173163	887.0	0.04694537	
Panobinostat	ENSG00000173166	886.0	0.04689239	
Panobinostat	ENSG00000171956	885.0	0.0468394	
Panobinostat	ENSG00000171953	884.0	0.04678641	
Panobinostat	ENSG00000178199	883.0	0.04673343	
Panobinostat	ENSG00000171055	882.0	0.04668044	
Panobinostat	ENSG00000170955	881.0	0.04662746	
Panobinostat	ENSG00000170956	880.0	0.04657447	
Panobinostat	ENSG00000170961	879.0	0.04652149	
Panobinostat	ENSG00000170962	878.0	0.0464685	
Panobinostat	ENSG00000170965	877.0	0.04641551	
Panobinostat	ENSG00000170967	876.0	0.04636253	
Panobinostat	ENSG00000170983	875.0	0.04630954	
Panobinostat	ENSG00000170989	874.0	0.04625656	
Panobinostat	ENSG00000171004	873.0	0.04620357	
Panobinostat	ENSG00000171017	872.0	0.04615059	
Panobinostat	ENSG00000171033	871.0	0.0460976	
Panobinostat	ENSG00000171044	870.0	0.04604461	
Panobinostat	ENSG00000171045	869.0	0.04599163	
Panobinostat	ENSG00000171049	868.0	0.04593864	
Panobinostat	ENSG00000171051	867.0	0.04588566	
Panobinostat	ENSG00000170954	866.0	0.04583267	
Panobinostat	ENSG00000170950	865.0	0.04577969	
Panobinostat	ENSG00000170949	864.0	0.0457267	
Panobinostat	ENSG00000170899	863.0	0.04567371	
Panobinostat	ENSG00000170873	862.0	0.04562073	
Panobinostat	ENSG00000170876	861.0	0.04556774	
Panobinostat	ENSG00000170881	860.0	0.04551476	
Panobinostat	ENSG00000170890	859.0	0.04546177	
Panobinostat	ENSG00000170891	858.0	0.04540879	
Panobinostat	ENSG00000170893	857.0	0.0453558	
Panobinostat	ENSG00000170915	856.0	0.04530281	
Panobinostat	ENSG00000170948	855.0	0.04524983	
Panobinostat	ENSG00000170917	854.0	0.04519684	
Panobinostat	ENSG00000170919	853.0	0.04514386	
Panobinostat	ENSG00000170921	852.0	0.04509087	
Panobinostat	ENSG00000170925	851.0	0.04503788	
Panobinostat	ENSG00000170927	850.0	0.0449849	
Panobinostat	ENSG00000170946	849.0	0.04493191	
Panobinostat	ENSG00000171053	848.0	0.04487893	
Panobinostat	ENSG00000171056	847.0	0.04482594	
Panobinostat	ENSG00000170860	846.0	0.04477296	
Panobinostat	ENSG00000171060	845.0	0.04471997	
Panobinostat	ENSG00000171150	844.0	0.04466698	
Panobinostat	ENSG00000171155	843.0	0.044614	
Panobinostat	ENSG00000171159	842.0	0.04456101	
Panobinostat	ENSG00000171160	841.0	0.04450803	
Panobinostat	ENSG00000171161	840.0	0.04445504	
Panobinostat	ENSG00000171163	839.0	0.04440206	
Panobinostat	ENSG00000171169	838.0	0.04434907	
Panobinostat	ENSG00000171174	837.0	0.04429608	
Panobinostat	ENSG00000171180	836.0	0.0442431	
Panobinostat	ENSG00000171189	835.0	0.04419011	
Panobinostat	ENSG00000171195	834.0	0.04413713	
Panobinostat	ENSG00000171199	833.0	0.04408414	
Panobinostat	ENSG00000171201	832.0	0.04403116	
Panobinostat	ENSG00000171202	831.0	0.04397817	
Panobinostat	ENSG00000171204	830.0	0.04392518	
Panobinostat	ENSG00000171148	829.0	0.0438722	
Panobinostat	ENSG00000171136	828.0	0.04381921	
Panobinostat	ENSG00000171135	827.0	0.04376623	
Panobinostat	ENSG00000171105	826.0	0.04371324	
Panobinostat	ENSG00000171067	825.0	0.04366026	
Panobinostat	ENSG00000171094	824.0	0.04360727	
Panobinostat	ENSG00000171097	823.0	0.04355428	
Panobinostat	ENSG00000171100	822.0	0.0435013	
Panobinostat	ENSG00000171102	821.0	0.04344831	
